t,torque_signal
1.879390296000000049e+01,-1.111327567830878299e-01
1.882728467000000094e+01,2.205383104147257134e-01
1.886066638000000140e+01,-3.054245433400192278e-01
1.889404808999999830e+01,2.091402858019795682e-02
1.892742979999999875e+01,-6.879193952332593454e-02
1.896081150999999920e+01,-2.026593089741503609e-02
1.899419321999999966e+01,-5.776664836050304092e-02
1.902757493000000011e+01,-1.973088765917352383e-02
1.906095664000000056e+01,-7.001007905605730053e-02
1.909433835000000101e+01,2.331002631291843527e-02
1.912772006000000147e+01,-3.112718476365899378e-01
1.916110176999999837e+01,2.152188911985269404e-01
1.919448347999999882e+01,-1.093990832825990078e-01
1.922786518999999927e+01,-2.387248803483120463e-02
1.926124689999999973e+01,-6.509886974699663487e-02
1.929462861000000018e+01,-3.948267337447772252e-02
1.932801032000000063e+01,-5.777301046857592076e-02
1.936139203000000109e+01,-4.355407836171355102e-02
1.939477374000000154e+01,-5.523001471251454131e-02
1.942815545999999927e+01,-4.529404663177821755e-02
1.946153716999999972e+01,-5.394119984124808725e-02
1.949491888000000017e+01,-4.632357122184086601e-02
1.952830059000000062e+01,-5.305370279785064092e-02
1.956168230000000108e+01,-4.715099138191872208e-02
1.959506401000000153e+01,-5.221841853739532524e-02
1.962844571999999843e+01,-4.806299708505472335e-02
1.966182742999999888e+01,-5.114477484074749641e-02
1.969520913999999934e+01,-4.942129837296493217e-02
1.972859084999999979e+01,-4.929980068982688091e-02
1.976197256000000024e+01,-5.212269189862192564e-02
1.979535427000000070e+01,-4.498373646970144774e-02
1.982873598000000115e+01,-5.984514068474293402e-02
1.986211769000000160e+01,-2.867460486939633554e-02
1.989549939999999850e+01,-1.055842940022312104e-01
1.992888110999999896e+01,2.147110024525156480e-01
1.996226281999999941e+01,-2.995347170200218234e-01
1.999564452999999986e+01,1.528163829881102470e-02
2.002902624000000031e+01,-6.405746714378784956e-02
2.006240795000000077e+01,-2.251790197887574424e-02
2.009578966000000122e+01,-6.283387666821618756e-02
2.012917137000000167e+01,1.292350804727003186e-02
2.016255307999999857e+01,-2.974611804594944342e-01
2.019593478999999903e+01,1.965810785402898886e-01
2.022931651000000031e+01,-8.244266817758359733e-02
2.026269822000000076e+01,-6.823586626915553732e-02
2.029607993000000121e+01,2.760055206797783212e-02
2.032946164000000167e+01,-3.829760664862541519e-01
2.036284334999999857e+01,5.072706907916708641e-01
2.039622505999999902e+01,-6.038295010000568341e-01
2.042960676999999947e+01,2.150052302289096884e-01
2.046298847999999992e+01,1.252070804790162972e-01
2.049637019000000038e+01,-2.821713645536378934e-01
2.052975190000000083e+01,5.528177905175964135e-03
2.056313361000000128e+01,-1.145753880858882828e-01
2.059651532000000174e+01,2.173298472030999462e-01
2.062989702999999864e+01,-2.998597531576269182e-01
2.066327873999999909e+01,1.423824697473630857e-02
2.069666044999999954e+01,-6.132037527575509572e-02
2.073004216000000000e+01,-2.867618619969850013e-02
2.076342387000000045e+01,-4.777648241645209015e-02
2.079680558000000090e+01,-3.301657238772467279e-02
2.083018729000000135e+01,-4.831588959006745398e-02
2.086356899999999825e+01,-2.755613488422750668e-02
2.089695070999999871e+01,-6.313347876140375237e-02
2.093033241999999916e+01,1.708277245647173495e-02
2.096371412999999961e+01,-3.055654799493769946e-01
2.099709584000000007e+01,2.099986002653547179e-01
2.103047755000000052e+01,-1.046963545614746915e-01
2.106385926999999825e+01,-2.796179430487448839e-02
2.109724097999999870e+01,-6.180247348287756098e-02
2.113062268999999915e+01,-4.167307846502384117e-02
2.116400439999999961e+01,-5.724863252729247426e-02
2.119738611000000006e+01,-4.133176687105107744e-02
2.123076782000000051e+01,-6.256051680957309957e-02
2.126414953000000096e+01,-2.658265554926170920e-02
2.129753124000000142e+01,-1.072537367838784228e-01
2.133091294999999832e+01,2.161005830107624037e-01
2.136429465999999877e+01,-3.007587219827034253e-01
2.139767636999999922e+01,1.644610016528414223e-02
2.143105807999999968e+01,-6.527799354253732700e-02
2.146443979000000013e+01,-2.109449196466448018e-02
2.149782150000000058e+01,-6.467194495341634097e-02
2.153120321000000104e+01,1.551509933226516424e-02
2.156458492000000149e+01,-3.014016277888009743e-01
2.159796662999999839e+01,2.030263505708686800e-01
2.163134833999999884e+01,-9.394094045379962343e-02
2.166473004999999930e+01,-4.492236223196949957e-02
2.169811175999999975e+01,-3.213602277622619463e-02
2.173149347000000020e+01,-1.077320690336152631e-01
2.176487518000000065e+01,2.206091887135825658e-01
2.179825689000000111e+01,-3.089703668564076633e-01
2.183163860000000156e+01,2.959929519633363454e-02
2.186502030999999846e+01,-8.825930126760232752e-02
2.189840202999999974e+01,3.240926017665954340e-02
2.193178374000000019e+01,-3.168557680306831603e-01
2.196516545000000065e+01,2.192962430407444652e-01
2.199854716000000110e+01,-1.128549229636890139e-01
2.203192887000000155e+01,-2.057022563085045622e-02
2.206531057999999845e+01,-6.855152446415554990e-02
2.209869228999999891e+01,-3.562556296290420033e-02
2.213207399999999936e+01,-6.231118300470965543e-02
2.216545570999999981e+01,-3.795943466192193416e-02
2.219883742000000026e+01,-6.248228069336343726e-02
2.223221913000000072e+01,-3.527670236805677262e-02
2.226560084000000117e+01,-6.910031434280808349e-02
2.229898255000000162e+01,-1.974724342089212437e-02
2.233236425999999852e+01,-1.142523424795693771e-01
2.236574596999999898e+01,2.231335997892763268e-01
2.239912767999999943e+01,-3.076478240878531278e-01
2.243250938999999988e+01,2.287184777564378602e-02
2.246589110000000034e+01,-7.056270599147045075e-02
2.249927281000000079e+01,-1.862131712952541998e-02
2.253265452000000124e+01,-5.933541342212644842e-02
2.256603623000000169e+01,-1.819332214211923440e-02
2.259941793999999859e+01,-7.155946066395883765e-02
2.263279964999999905e+01,2.491647372032280636e-02
2.266618135999999950e+01,-3.129872986526283651e-01
2.269956306999999995e+01,2.171079785949272256e-01
2.273294479000000123e+01,-1.115482710151564638e-01
2.276632650000000169e+01,-2.133968607558206845e-02
2.279970820999999859e+01,-6.820324774199498785e-02
2.283308991999999904e+01,-3.550096602236858800e-02
2.286647162999999949e+01,-6.316926324789265412e-02
2.289985333999999995e+01,-3.570323749470472041e-02
2.293323505000000040e+01,-6.783317026335321243e-02
2.296661676000000085e+01,-2.176265472282098296e-02
2.299999847000000130e+01,-1.114737997304608708e-01
2.303338018000000176e+01,2.194910000022439189e-01
2.306676188999999866e+01,-3.029458842752768000e-01
2.310014359999999911e+01,1.678422540954507824e-02
2.313352530999999956e+01,-6.255063643987845978e-02
2.316690702000000002e+01,-2.948273271158560749e-02
2.320028873000000047e+01,-4.391372880829970404e-02
2.323367044000000092e+01,-4.172731790567985738e-02
2.326705215000000138e+01,-3.108772964810193468e-02
2.330043385999999828e+01,-6.235121413696879250e-02
2.333381556999999873e+01,1.957906407902715654e-02
2.336719727999999918e+01,-3.132949926149241615e-01
2.340057898999999964e+01,2.288780299357557613e-01
2.343396070000000009e+01,-1.575731882197259348e-01
2.346734241000000054e+01,2.329628994328219460e-01
2.350072412000000099e+01,-3.062936034659544671e-01
2.353410583999999872e+01,1.596260371197590761e-02
2.356748754999999917e+01,-5.976332000613368556e-02
2.360086925999999963e+01,-3.321831403843909097e-02
2.363425097000000008e+01,-3.980562013443496305e-02
2.366763268000000053e+01,-4.578808626044154201e-02
2.370101439000000099e+01,-2.749696075569392495e-02
2.373439610000000144e+01,-6.488656798930794722e-02
2.376777780999999834e+01,2.001982224357340759e-02
2.380115951999999879e+01,-3.093886592764612531e-01
2.383454122999999925e+01,2.145456782355494862e-01
2.386792293999999970e+01,-1.099134357986167598e-01
2.390130465000000015e+01,-2.200817867965365604e-02
2.393468636000000060e+01,-6.874979268781926389e-02
2.396806807000000106e+01,-3.307711409308604356e-02
2.400144978000000151e+01,-6.917872696198978932e-02
2.403483148999999841e+01,-2.101014104166323837e-02
2.406821319999999886e+01,-1.119581980692087447e-01
2.410159490999999932e+01,2.198810345319669457e-01
2.413497661999999977e+01,-3.033484746408723343e-01
2.416835833000000022e+01,1.727855984772135728e-02
2.420174004000000068e+01,-6.321022038629474371e-02
2.423512175000000113e+01,-2.857319017447115805e-02
2.426850346000000158e+01,-4.518809366038693820e-02
2.430188516999999848e+01,-3.991412120569539507e-02
2.433526687999999893e+01,-3.372654294438331979e-02
2.436864860000000022e+01,-5.837426246287247267e-02
2.440203031000000067e+01,1.325606706818860392e-02
2.443541202000000112e+01,-3.023708281678132437e-01
2.446879373000000157e+01,2.072348959947863944e-01
2.450217543999999847e+01,-1.022202297810204663e-01
2.453555714999999893e+01,-3.025976566941709911e-02
2.456893885999999938e+01,-5.959231696544430024e-02
2.460232056999999983e+01,-4.387706411881682478e-02
2.463570228000000029e+01,-5.496935029696026209e-02
2.466908399000000074e+01,-4.377614548732317035e-02
2.470246570000000119e+01,-5.984254143465303488e-02
2.473584741000000164e+01,-2.971625383159354900e-02
2.476922911999999855e+01,-1.035051693699546027e-01
2.480261082999999900e+01,2.114386542458199236e-01
2.483599253999999945e+01,-2.947066552315045218e-01
2.486937424999999990e+01,8.183976742979930108e-03
2.490275596000000036e+01,-5.326146947873234422e-02
2.493613767000000081e+01,-4.015391994647678209e-02
2.496951938000000126e+01,-3.017332618710265313e-02
2.500290109000000172e+01,-6.354369864321729455e-02
2.503628279999999862e+01,1.934680247031631689e-02
2.506966450999999907e+01,-3.090658007587421818e-01
2.510304621999999952e+01,2.143845318478816431e-01
2.513642792999999998e+01,-1.097611499560498804e-01
2.516980964000000043e+01,-2.233806478224181769e-02
2.520319136000000171e+01,-6.792512596132976865e-02
2.523657306999999861e+01,-3.506173090859387997e-02
2.526995477999999906e+01,-6.439086851486518215e-02
2.530333648999999951e+01,-3.354619906078948333e-02
2.533671819999999997e+01,-7.121645543233928732e-02
2.537009991000000042e+01,-1.661179968012644129e-02
2.540348162000000087e+01,-1.194570854737223159e-01
2.543686333000000133e+01,2.326547413319283442e-01
2.547024503999999823e+01,-3.275511222802869882e-01
2.550362674999999868e+01,7.604094754569454273e-02
2.553700845999999913e+01,-3.309600624443229666e-01
2.557039016999999959e+01,2.242400859450522643e-01
2.560377188000000004e+01,-1.135529872505676441e-01
2.563715359000000049e+01,-2.260924555784865272e-02
2.567053530000000094e+01,-6.412288541924399121e-02
2.570391701000000140e+01,-4.275780705389262831e-02
2.573729871999999830e+01,-5.141398526041326966e-02
2.577068042999999875e+01,-5.515599154050142283e-02
2.580406213999999920e+01,-3.227824174256064410e-02
2.583744384999999966e+01,-1.026489345396938146e-01
2.587082556000000011e+01,2.121207994111941886e-01
2.590420727000000056e+01,-2.969588388671980939e-01
2.593758898000000102e+01,1.225438411141100553e-02
2.597097069000000147e+01,-5.971901383518156414e-02
2.600435240999999920e+01,-3.013448223850500457e-02
2.603773411999999965e+01,-4.633648950247115650e-02
2.607111583000000010e+01,-3.451598629458348111e-02
2.610449754000000055e+01,-4.669734604359231100e-02
2.613787925000000101e+01,-2.935014027132229822e-02
2.617126096000000146e+01,-6.110164272612147313e-02
2.620464266999999836e+01,1.473631549717660180e-02
2.623802437999999881e+01,-3.028030962468716281e-01
2.627140608999999927e+01,2.066797163621619249e-01
2.630478779999999972e+01,-1.006170227562383779e-01
2.633816951000000017e+01,-3.311148835309495747e-02
2.637155122000000063e+01,-5.508553166952141755e-02
2.640493293000000108e+01,-5.080877136844134251e-02
2.643831464000000153e+01,-4.410190195405359198e-02
2.647169634999999843e+01,-6.185067191898988015e-02
2.650507805999999889e+01,-2.616115213973673609e-02
2.653845976999999934e+01,-1.081619318035074717e-01
2.657184147999999979e+01,2.169331836007633574e-01
2.660522319000000024e+01,-3.008803244899881379e-01
2.663860490000000070e+01,1.494475601822305329e-02
2.667198661000000115e+01,-6.056379727539440427e-02
2.670536832000000160e+01,-3.231900095927331407e-02
2.673875002999999850e+01,-3.856527734669468188e-02
2.677213173999999896e+01,-5.453458247123664504e-02
2.680551344999999941e+01,9.616265535392206840e-03
2.683889517000000069e+01,-2.984481000910547133e-01
2.687227688000000114e+01,2.026194757818566283e-01
2.690565859000000160e+01,-9.643021873678284117e-02
2.693904029999999850e+01,-3.794421388107042936e-02
2.697242200999999895e+01,-4.873812828343575959e-02
2.700580371999999940e+01,-6.055129600072516050e-02
2.703918542999999985e+01,-2.570669655567750164e-02
2.707256714000000031e+01,-1.098133645929439822e-01
2.710594885000000076e+01,2.196516901995511639e-01
2.713933056000000121e+01,-3.047945264783482044e-01
2.717271227000000167e+01,2.043907545957129174e-02
2.720609397999999857e+01,-6.840810692031011608e-02
2.723947568999999902e+01,-2.060319736686373401e-02
2.727285739999999947e+01,-5.744082768546326934e-02
2.730623910999999993e+01,-2.007720932962155438e-02
2.733962082000000038e+01,-6.960966069285265401e-02
2.737300253000000083e+01,2.281547622783793028e-02
2.740638424000000128e+01,-3.106306590274440227e-01
2.743976595000000174e+01,2.143570910517206274e-01
2.747314765999999864e+01,-1.082062585908170338e-01
2.750652936999999909e+01,-2.557026336645835951e-02
2.753991107999999954e+01,-6.260576616389584848e-02
2.757329279000000000e+01,-4.329110316922785140e-02
2.760667450000000045e+01,-5.162890428688558797e-02
2.764005621000000090e+01,-5.430860851628957486e-02
2.767343792999999863e+01,-3.371647282609136625e-02
2.770681963999999908e+01,-1.006064438749226242e-01
2.774020134999999954e+01,2.094099083975589359e-01
2.777358305999999999e+01,-2.934575337594247380e-01
2.780696477000000044e+01,7.762378066440537433e-03
2.784034648000000089e+01,-5.391623540620554822e-02
2.787372819000000135e+01,-3.777005843099674742e-02
2.790710989999999825e+01,-3.597276081745383325e-02
2.794049160999999870e+01,-4.927018617520104171e-02
2.797387331999999915e+01,-2.408143600408010204e-02
2.800725502999999961e+01,-6.851240142597238292e-02
2.804063674000000006e+01,2.420104049613716959e-02
2.807401845000000051e+01,-3.146592972454769210e-01
2.810740016000000097e+01,2.218953134399946348e-01
2.814078187000000142e+01,-1.215224025935481150e-01
2.817416357999999832e+01,-1.946806379295243361e-04
2.820754528999999877e+01,-1.233906797071987471e-01
2.824092699999999923e+01,2.277410000882603147e-01
2.827430870999999968e+01,-3.098179006466326157e-01
2.830769042000000013e+01,2.344645156501108316e-02
2.834107213000000058e+01,-6.982350923266220089e-02
2.837445384000000104e+01,-2.078014885670700571e-02
2.840783555000000149e+01,-5.515164368815553275e-02
2.844121725999999839e+01,-2.610053776325545541e-02
2.847459896999999884e+01,-5.480953963479991142e-02
2.850798069000000012e+01,-2.147193109222441526e-02
2.854136240000000058e+01,-6.879728496507574176e-02
2.857474411000000103e+01,2.228871572172119730e-02
2.860812582000000148e+01,-3.102431957468297363e-01
2.864150752999999838e+01,2.140325527621865787e-01
2.867488923999999884e+01,-1.079034498197432856e-01
2.870827094999999929e+01,-2.587356195328009700e-02
2.874165265999999974e+01,-6.229085231613926132e-02
2.877503437000000019e+01,-4.362143813498318978e-02
2.880841608000000065e+01,-5.128521127691194892e-02
2.884179779000000110e+01,-5.465751198222099094e-02
2.887517950000000155e+01,-3.337850913316740137e-02
2.890856120999999845e+01,-1.009049529838533243e-01
2.894194291999999891e+01,2.096193697091877084e-01
2.897532462999999936e+01,-2.934897836776660940e-01
2.900870633999999981e+01,7.453738237489085372e-03
2.904208805000000027e+01,-5.294305726189389716e-02
2.907546976000000072e+01,-4.010656916786722176e-02
2.910885147000000117e+01,-3.056236291480647627e-02
2.914223318000000162e+01,-6.281831773438185940e-02
2.917561488999999852e+01,1.827228598531403445e-02
2.920899659999999898e+01,-3.076093100182521467e-01
2.924237830999999943e+01,2.124882074552824907e-01
2.927576001999999988e+01,-1.073326021424114152e-01
2.930914174000000116e+01,-2.544296948136508946e-02
2.934252345000000162e+01,-6.391633544690980551e-02
2.937590515999999852e+01,-4.034655560965598464e-02
2.940928686999999897e+01,-5.718524477750997620e-02
2.944266857999999942e+01,-4.388814980816905381e-02
2.947605028999999988e+01,-5.514407343093837011e-02
2.950943200000000033e+01,-4.512129239460180297e-02
2.954281371000000078e+01,-5.440098540678036526e-02
2.957619542000000123e+01,-4.552613990769521085e-02
2.960957713000000169e+01,-5.427044587277977949e-02
2.964295883999999859e+01,-4.538614774228214022e-02
2.967634054999999904e+01,-5.473714972417051405e-02
2.970972225999999949e+01,-4.444918008827439260e-02
2.974310396999999995e+01,-5.645371399116017735e-02
2.977648568000000040e+01,-4.126791671986891619e-02
2.980986739000000085e+01,-6.279047802985684990e-02
2.984324910000000131e+01,-2.674956483351097897e-02
2.987663081000000176e+01,-1.060768056651056890e-01
2.991001251999999866e+01,2.130547982044095900e-01
2.994339422999999911e+01,-2.943827406432197313e-01
2.997677593999999957e+01,3.782076614367367411e-03
3.001015765000000002e+01,-3.895008952762035737e-02
3.004353936000000047e+01,-8.670073349652571149e-02
3.007692107000000092e+01,2.210687308818509722e-01
3.011030278000000138e+01,-2.901573685412703330e-01
3.014368449999999910e+01,3.050836151432817153e-02
3.017706620999999956e+01,-6.891583413189830698e-02
3.021044792000000001e+01,3.191939100350857372e-02
3.024382963000000046e+01,-2.950362519421699803e-01
3.027721134000000092e+01,2.146365798353381815e-01
3.031059305000000137e+01,-8.350691498906960553e-02
3.034397475999999827e+01,-4.134436727547750878e-02
3.037735646999999872e+01,6.357788538308154630e-03
3.041073817999999918e+01,-2.995354579633260350e-01
3.044411988999999963e+01,2.061325953534357547e-01
3.047750160000000008e+01,-1.016754041475977921e-01
3.051088331000000053e+01,-3.104386297818671064e-02
3.054426502000000099e+01,-5.780882806906946503e-02
3.057764673000000144e+01,-4.765896602590724562e-02
3.061102843999999834e+01,-4.751582497601490596e-02
3.064441014999999879e+01,-5.830015544230589264e-02
3.067779185999999925e+01,-2.973476957689375269e-02
3.071117356999999970e+01,-1.046820448375191948e-01
3.074455528000000015e+01,2.136868743391859837e-01
3.077793699000000061e+01,-2.980598612287492788e-01
3.081131870000000106e+01,1.284825278287015510e-02
3.084470041000000151e+01,-5.970700849628647611e-02
3.087808211999999841e+01,-3.093575785109531698e-02
3.091146382999999886e+01,-4.441980513316859391e-02
3.094484553999999932e+01,-3.814174094665718356e-02
3.097822726000000060e+01,-4.020694980374022592e-02
3.101160897000000105e+01,-4.122556558244288433e-02
3.104499068000000150e+01,-3.722893234870765233e-02
3.107837238999999840e+01,-4.511758334494127970e-02
3.111175409999999886e+01,-3.056320998541345313e-02
3.114513580999999931e+01,-5.967225329166275793e-02
3.117851751999999976e+01,1.252013864578470012e-02
3.121189923000000022e+01,-2.990926004598352117e-01
3.124528094000000067e+01,2.004131248298202661e-01
3.127866265000000112e+01,-8.993612289597593956e-02
3.131204436000000157e+01,-5.198689672793184446e-02
3.134542606999999848e+01,-1.870922720228402822e-02
3.137880777999999893e+01,-1.358102313570133390e-01
3.141218948999999938e+01,2.921595578489052936e-01
3.144557119999999983e+01,-6.204196513097092192e-01
3.147895291000000029e+01,5.288602708055190060e-01
3.151233462000000074e+01,-3.750963431777628587e-01
3.154571633000000119e+01,4.633321369123823141e-02
3.157909804000000165e+01,-7.821588751307936849e-02
3.161247974999999855e+01,-1.916844083882931690e-02
3.164586145999999900e+01,-5.270596707262740349e-02
3.167924316999999945e+01,-3.174201738513156290e-02
3.171262487999999991e+01,-4.567101378127531863e-02
3.174600659000000036e+01,-3.596705029582134006e-02
3.177938830000000081e+01,-4.306347367198098269e-02
3.181277001999999854e+01,-3.752758333256141221e-02
3.184615172999999899e+01,-4.227926291298308992e-02
3.187953343999999944e+01,-3.762582539491319406e-02
3.191291514999999990e+01,-4.293151882313406276e-02
3.194629686000000035e+01,-3.594920105098648594e-02
3.197967857000000080e+01,-4.631675927258878389e-02
3.201306027999999770e+01,-2.912909485889131345e-02
3.204644198999999816e+01,-6.168350081145984598e-02
3.207982369999999861e+01,1.554212289741565070e-02
3.211320540999999906e+01,-3.037511511371063788e-01
3.214658711999999952e+01,2.077190693845361313e-01
3.217996882999999997e+01,-1.017143501028526242e-01
3.221335054000000042e+01,-3.197946858897388750e-02
3.224673225000000087e+01,-5.623421535605079014e-02
3.228011396000000133e+01,-4.965965063513157196e-02
3.231349567000000178e+01,-4.523400841311622789e-02
3.234687738000000223e+01,-6.075760844138421157e-02
3.238025909000000269e+01,-2.718399564755348205e-02
3.241364080000000314e+01,-1.072568363264128355e-01
3.244702250999999649e+01,2.162222187064685719e-01
3.248040421999999694e+01,-3.004921397766766589e-01
3.251378592999999739e+01,1.510749547221050537e-02
3.254716763999999785e+01,-6.170893815185408277e-02
3.258054934999999830e+01,-2.930191485901466678e-02
3.261393106999999958e+01,-4.552695378246864044e-02
3.264731278000000003e+01,-3.780942265925747031e-02
3.268069449000000048e+01,-3.933595146480925453e-02
3.271407620000000094e+01,-4.413295854075202640e-02
3.274745791000000139e+01,-3.039730359324261874e-02
3.278083962000000184e+01,-6.117878646865038128e-02
3.281422133000000230e+01,1.573585826010663255e-02
3.284760304000000275e+01,-3.046461296599253243e-01
3.288098475000000320e+01,2.093843920163890038e-01
3.291436645999999655e+01,-1.042999309071299535e-01
3.294774816999999700e+01,-2.820628518677134600e-02
3.298112987999999746e+01,-6.165685626453084461e-02
3.301451158999999791e+01,-4.176627878301644031e-02
3.304789329999999836e+01,-5.716290685856680737e-02
3.308127500999999882e+01,-4.145851277187578843e-02
3.311465671999999927e+01,-6.233451903191646049e-02
3.314803842999999972e+01,-2.698481748534066124e-02
3.318142014000000017e+01,-1.065651745599897893e-01
3.321480185000000063e+01,2.149557163824163120e-01
3.324818356000000108e+01,-2.988763731696106873e-01
3.328156527000000153e+01,1.332295543036535537e-02
3.331494698000000199e+01,-5.992183696445002594e-02
3.334832869000000244e+01,-3.091188234246155381e-02
3.338171040000000289e+01,-4.432222027017956173e-02
3.341509211000000334e+01,-3.827447703489704478e-02
3.344847382999999752e+01,-4.016779241261740629e-02
3.348185553999999797e+01,-4.095141721997010847e-02
3.351523724999999843e+01,-3.823212775882740139e-02
3.354861895999999888e+01,-4.251676165354745240e-02
3.358200066999999933e+01,-3.681358609215631961e-02
3.361538237999999978e+01,-4.395843647742424948e-02
3.364876409000000024e+01,-3.517629188169188459e-02
3.368214580000000069e+01,-4.602326889982527591e-02
3.371552751000000114e+01,-3.229598863680277487e-02
3.374890922000000160e+01,-5.048748422644574324e-02
3.378229093000000205e+01,-2.445278687499592360e-02
3.381567264000000250e+01,-6.688537336452067550e-02
3.384905435000000296e+01,2.132619844262207895e-02
3.388243606000000341e+01,-3.102219571320855018e-01
3.391581776999999676e+01,2.150507165314752001e-01
3.394919947999999721e+01,-1.101914039698631415e-01
3.398258118999999766e+01,-2.188226494849392079e-02
3.401596289999999811e+01,-6.878313018072047813e-02
3.404934460999999857e+01,-3.308532183323424636e-02
3.408272631999999902e+01,-6.917689591105530278e-02
3.411610802999999947e+01,-2.095604681071734643e-02
3.414948973999999993e+01,-1.121244779100797478e-01
3.418287145000000038e+01,2.202289993223194853e-01
3.421625316000000083e+01,-3.039704939036239617e-01
3.424963487000000129e+01,1.830562964904480783e-02
3.428301659000000257e+01,-6.484000870180300913e-02
3.431639830000000302e+01,-2.602216277058883032e-02
3.434978001000000347e+01,-4.921454022862769423e-02
3.438316171999999682e+01,-3.334945671678094664e-02
3.441654342999999727e+01,-4.515800673976399365e-02
3.444992513999999773e+01,-3.585769687513387649e-02
3.448330684999999818e+01,-4.347771895565541445e-02
3.451668855999999863e+01,-3.705487475619714810e-02
3.455007026999999908e+01,-4.258162261764107670e-02
3.458345197999999954e+01,-3.775324700515838433e-02
3.461683368999999999e+01,-4.201902442478317595e-02
3.465021540000000044e+01,-3.821857813895291472e-02
3.468359711000000090e+01,-4.162669053985948442e-02
3.471697882000000135e+01,-3.855281608366845081e-02
3.475036053000000180e+01,-4.134251091318702498e-02
3.478374224000000225e+01,-3.878913601135586253e-02
3.481712395000000271e+01,-4.115782764505073604e-02
3.485050566000000316e+01,-3.891105888783800287e-02
3.488388736999999651e+01,-4.112024346579417483e-02
3.491726907999999696e+01,-3.882622703637108458e-02
3.495065078999999741e+01,-4.139366172354995432e-02
3.498403249999999787e+01,-3.824698724757777391e-02
3.501741420999999832e+01,-4.249522786996963453e-02
3.505079591999999877e+01,-3.619787192164899969e-02
3.508417764000000005e+01,-4.640172278968603820e-02
3.511755935000000051e+01,-2.823769069724581943e-02
3.515094106000000096e+01,-6.476318060418267963e-02
3.518432277000000141e+01,2.533124493069114150e-02
3.521770448000000187e+01,-3.398971307259247010e-01
3.525108619000000232e+01,4.359233852003535081e-01
3.528446790000000277e+01,-2.683884962944367292e-01
3.531784961000000322e+01,-2.944099869039762396e-01
3.535123131999999657e+01,4.533056610062363156e-01
3.538461302999999702e+01,-3.507110645677522509e-01
3.541799473999999748e+01,4.476356628700912249e-02
3.545137644999999793e+01,-9.622908333464802455e-02
3.548475815999999838e+01,3.613983859719947789e-02
3.551813986999999884e+01,-3.072682880505689385e-01
3.555152157999999929e+01,7.342567260883214875e-02
3.558490328999999974e+01,-4.984108305836904007e-01
3.561828500000000020e+01,-3.314392041880563911e-01
3.565166671000000065e+01,-8.579746992403723960e-01
3.568504842000000110e+01,-1.247550619789841164e+00
3.571843013000000155e+01,-1.335367692310344800e+00
3.575181184000000201e+01,-1.486206223105332347e+00
3.578519355000000246e+01,-4.158981990880318946e+00
3.581857526000000291e+01,-1.199837408757740143e+00
3.585195697000000337e+01,-1.880486121711516301e+00
3.588533867999999671e+01,-1.020875863432590513e+00
3.591872039999999799e+01,-2.265033918261155854e+00
3.595210210999999845e+01,1.661418036417107724e-01
3.598548381999999890e+01,-5.307978527637646771e-01
3.601886552999999935e+01,-3.099563480980365160e-01
3.605224723999999981e+01,5.590511593726563699e-01
3.608562895000000026e+01,-2.376378930144931179e+00
3.611901066000000071e+01,2.164476551966056039e+00
3.615239237000000116e+01,2.852403509319061392e-01
3.618577408000000162e+01,4.436180475216803920e+00
3.621915579000000207e+01,-5.036738799308184689e+00
3.625253750000000252e+01,8.690809974053183007e-01
3.628591921000000298e+01,3.854104704143950677e+00
3.631930092000000343e+01,-7.753168106245354352e+00
3.635268262999999678e+01,5.101621360856135823e+00
3.638606433999999723e+01,-1.718030805404374917e+00
3.641944604999999768e+01,1.522510807168481195e+00
3.645282775999999814e+01,3.239115365993407852e-02
3.648620946999999859e+01,6.635372576167659631e-01
3.651959117999999904e+01,-2.019638065048554143e+00
3.655297288999999950e+01,7.696553936643741878e-01
3.658635459999999995e+01,1.574503266641378074e+00
3.661973631000000040e+01,-4.025902714449330233e+00
3.665311802000000085e+01,-3.395330464301268836e-01
3.668649973000000131e+01,2.309687530647410725e+00
3.671988144000000176e+01,-3.059231959894823660e+00
3.675326316000000304e+01,5.481672131379931034e-01
3.678664487000000349e+01,9.353207120565127930e-01
3.682002657999999684e+01,1.307814468561678822e-01
3.685340828999999729e+01,3.890832936485477678e-01
3.688678999999999775e+01,-1.993640411409097535e+00
3.692017170999999820e+01,3.121425323128626861e+00
3.695355341999999865e+01,-1.900049051106514231e+00
3.698693512999999911e+01,-3.363409681046614530e+00
3.702031683999999956e+01,4.490442603522122766e+00
3.705369855000000001e+01,-3.093376492416729739e+00
3.708708026000000046e+01,1.448129072645021331e+00
3.712046197000000092e+01,-1.211371085579150630e+00
3.715384368000000137e+01,-5.341255211301774164e-01
3.718722539000000182e+01,-2.940214746264026568e-01
3.722060710000000228e+01,2.262440756857181379e-02
3.725398881000000273e+01,2.499455282536326151e-01
3.728737052000000318e+01,4.445593369142296081e-01
3.732075222999999653e+01,-7.595536024564780719e-01
3.735413393999999698e+01,4.112549133309251759e-01
3.738751564999999744e+01,-1.547990162249326840e+00
3.742089735999999789e+01,1.613858752523249507e-01
3.745427906999999834e+01,-1.062077953619815718e+00
3.748766077999999879e+01,-2.955435552260964327e-01
3.752104248999999925e+01,-1.413413009878586313e-01
3.755442419999999970e+01,2.894742629498741476e-02
3.758780592000000098e+01,-1.057711574519461240e-02
3.762118763000000143e+01,1.335887475757980170e+00
