t,phi
-0.0333817104044057,-0.00807874922051999
0,3.53420541658868
0.0333817104044057,1.59124958846886
0.0667634208088114,-6.20587333098057
0.100145131213217,8.60506451223664
0.133526841617623,-11.5306492581962
0.166908552022028,8.25809823648031
0.200290262426434,-3.22823839886225
0.23367197283084,8.15059633448264
0.267053683235246,-10.8477808051484
0.300435393639651,6.51392153441133
0.333817104044057,3.88877282914416
0.367198814448463,-3.71539409573914
0.400580524852868,0.959254140273836
0.433962235257274,0.80586105391755
0.46734394566168,0.315593312247981
0.500725656066086,0.943509580539343
0.534107366470491,0.313918581104014
0.567489076874897,0.8754589131697
0.600870787279303,0.465108421202562
0.634252497683708,0.540408782154711
0.667634208088114,1.4219125686395
0.70101591849252,-4.6059443908837
0.734397628896925,5.50539334089497
0.767779339301331,-0.311808910641225
0.801161049705737,0.416556216207416
0.834542760110143,0.660005329360847
0.867924470514548,0.0276384204509942
0.901306180918954,0.918971066260885
0.934687891323359,-0.256072338149667
0.968069601727765,1.40118745587311
1.00145131213217,-1.48290982457565
1.03483302253658,7.34379763806262
1.06821473294098,-10.3282697424139
1.10159644334539,6.00232481297295
1.13497815374979,4.88442369959789
1.1683598641542,-8.7512803509854
1.20174157455861,4.6734641485857
1.23512328496301,6.20219193250625
1.26850499536742,-10.2927328023021
1.30188670577182,7.06689673728384
1.33526841617623,-1.19727960536714
1.36865012658063,0.921907624193759
1.40203183698504,0.913517584659106
1.43541354738944,-4.6342170673524
1.46879525779385,5.18106268411929
1.50217696819826,-0.428387326412532
1.53555867860266,0.122737796603424
1.56894038900707,0.57606280694133
1.60232209941147,-0.436920296873867
1.63570380981588,1.52323220272817
1.66908552022029,-5.33703503007504
1.70246723062469,4.72026524935282
1.7358489410291,4.03482136758947
1.7692306514335,-4.37074641934677
1.80261236183791,0.600526337576917
1.83599407224231,0.501733253640525
1.86937578264672,-0.41221952006201
1.90275749305112,1.21518198888692
1.93613920345553,-1.76206679575667
1.96952091385994,7.27428714288123
2.00290262426434,-10.7850432014495
2.03628433466875,6.30467096784466
2.06966604507315,3.35943027576331
2.10304775547756,-2.81639718974237
2.13642946588196,-4.81983922571275
2.16981117628637,5.87003311722668
2.20319288669078,-1.245000833586
2.23657459709518,1.00204326077274
2.26995630749959,-0.382085005087282
2.30333801790399,0.703850290824446
2.3367197283084,-0.241408487643914
2.3701014387128,0.623405934180528
2.40348314911721,-0.188406696257098
2.43686485952162,0.584022311052784
2.47024656992602,-0.155649784602058
2.50362828033043,0.553615111455006
2.53700999073483,-0.124286807852406
2.57039170113924,0.517957493412173
2.60377341154364,-0.0800317918498913
2.63715512194805,0.458457279075866
2.67053683235246,0.00645252201201688
2.70391854275686,0.32163322811881
2.73730025316127,0.24687723568249
2.77068196356567,-0.169092195832622
2.80406367397008,1.53837665360379
2.83744538437448,-6.27219366075924
2.87082709477889,10.7707959706618
2.9042088051833,-6.06772306892451
2.9375905155877,1.3993893655852
2.97097222599211,-0.0273005584819493
3.00435393639651,0.0720267093205552
3.03773564680092,0.565949561450441
3.07111735720532,-0.377215858436844
3.10449906760973,1.15739461809211
3.13788077801414,-1.70732970500497
3.17126248841854,7.24898961985472
3.20464419882295,-10.8679193762599
3.23802590922735,6.86862602904193
3.27140761963176,-1.07858442027365
3.30478933003616,-0.37116923455887
3.33817104044057,6.22136542852961
3.37155275084498,-9.99018908321416
3.40493446124938,6.09580358397465
3.43831617165379,-0.425641616470477
3.47169788205819,-0.795543243116565
3.5050795924626,5.94848592855881
