time,theta_deg
0,0.0150963790366114
0.0333817104044057,0.0113318710422229
0.0667634208088114,0.0113318710422229
0.100145131213217,0.0113318710422229
0.133526841617623,0.0113318710422229
0.166908552022028,0.0113318710422229
0.200290262426434,0.0113318710422229
0.23367197283084,0.0113318710422229
0.267053683235246,0.0150963790366114
0.300435393639651,0.0150963790366114
0.333817104044057,0.0150963790366114
0.367198814448463,0.0150963790366114
0.400580524852868,0.0113318710422229
0.433962235257274,0.0113318710422229
0.46734394566168,0.0113318710422229
0.500725656066086,0.0113318710422229
0.534107366470491,0.0113318710422229
0.567489076874897,0.0113318710422229
0.600870787279303,0.00756722603432712
0.634252497683708,0.00756722603432712
0.667634208088114,0.00756722603432712
0.70101591849252,0.00756722603432712
0.734397628896925,0.00756722603432712
0.767779339301331,0.00380244413547153
0.801161049705737,0.00756722603432712
0.834542760110143,0.00756722603432712
0.867924470514548,0.00756722603432712
0.901306180918954,0.00756722603432712
0.934687891323359,0.00756722603432712
0.968069601727765,0.0113318710422229
1.00145131213217,0.00756722603432712
1.03483302253658,0.00756722603432712
1.06821473294098,0.00756722603432712
1.10159644334539,0.00756722603432712
1.13497815374979,0.00756722603432712
1.1683598641542,0.00756722603432712
1.20174157455861,0.00756722603432712
1.23512328496301,0.00756722603432712
1.26850499536742,0.00380244413547153
1.30188670577182,0.00756722603432712
1.33526841617623,0.00756722603432712
1.36865012658063,0.00756722603432712
1.40203183698504,0.00756722603432712
1.43541354738944,0.00756722603432712
1.46879525779385,0.0113318710422229
1.50217696819826,0.0113318710422229
1.53555867860266,0.0113318710422229
1.56894038900707,0.0113318710422229
1.60232209941147,0.0113318710422229
1.63570380981588,0.0113318710422229
1.66908552022029,0.0150963790366114
1.70246723062469,0.0150963790366114
1.7358489410291,0.0150963790366114
1.7692306514335,0.0150963790366114
1.80261236183791,0.0150963790366114
1.83599407224231,0.0113318710422229
1.86937578264672,0.0150963790366114
1.90275749305112,0.0150963790366114
1.93613920345553,0.0113318710422229
1.96952091385994,0.0113318710422229
2.00290262426434,0.0113318710422229
2.03628433466875,0.0113318710422229
2.06966604507315,0.0113318710422229
2.10304775547756,0.0150963790366114
2.13642946588196,0.0113318710422229
2.16981117628637,0.0113318710422229
2.20319288669078,0.0113318710422229
2.23657459709518,0.0113318710422229
2.26995630749959,0.0113318710422229
2.30333801790399,0.0113318710422229
2.3367197283084,0.0113318710422229
2.3701014387128,0.00756722603432712
2.40348314911721,0.0113318710422229
2.43686485952162,0.0113318710422229
2.47024656992602,0.0113318710422229
2.50362828033043,0.0113318710422229
2.53700999073483,0.0113318710422229
2.57039170113924,0.0113318710422229
2.60377341154364,0.0150963790366114
2.63715512194805,0.0150963790366114
2.67053683235246,0.0188607498949703
2.70391854275686,0.0188607498949703
2.73730025316127,0.0188607498949703
2.77068196356567,0.0188607498949703
2.80406367397008,0.0188607498949703
2.83744538437448,0.0226249834948071
2.87082709477889,0.0226249834948071
2.9042088051833,0.0226249834948071
2.9375905155877,0.0226249834948071
2.97097222599211,0.0226249834948071
3.00435393639651,0.0226249834948071
3.03773564680092,0.0188607498949703
3.07111735720532,0.0188607498949703
3.10449906760973,0.0150963790366114
3.13788077801414,0.0150963790366114
3.17126248841854,0.0113318710422229
3.20464419882295,0.0113318710422229
3.23802590922735,0.0113318710422229
3.27140761963176,0.0150963790366114
3.30478933003616,0.0113318710422229
3.33817104044057,0.0150963790366114
3.37155275084498,0.0113318710422229
3.40493446124938,0.0113318710422229
3.43831617165379,0.0113318710422229
3.47169788205819,0.0113318710422229
3.5050795924626,0.0113318710422229
3.538461302867,0.0113318710422229
3.57184301327141,0.0113318710422229
3.60522472367582,0.00756722603432712
3.63860643408022,0.00756722603432712
3.67198814448463,0.00756722603432712
3.70536985488903,0.00756722603432712
3.73875156529344,0.00756722603432712
3.77213327569784,0.00756722603432712
3.80551498610225,0.00756722603432712
3.83889669650666,0.00756722603432712
3.87227840691106,0.00756722603432712
3.90566011731547,0.00756722603432712
3.93904182771987,0.00756722603432712
3.97242353812428,0.00756722603432712
4.00580524852868,0.00756722603432712
4.03918695893309,0.00756722603432712
4.0725686693375,0.00756722603432712
4.1059503797419,0.00380244413547153
4.13933209014631,0.00380244413547153
4.17271380055071,0.00756722603432712
4.20609551095512,0.00756722603432712
4.23947722135952,0.00756722603432712
4.27285893176393,0.00756722603432712
4.30624064216834,0.00756722603432712
4.33962235257274,0.00756722603432712
4.37300406297715,0.00756722603432712
4.40638577338155,0.00756722603432712
4.43976748378596,0.00756722603432712
4.47314919419036,0.00756722603432712
4.50653090459477,0.0113318710422229
4.53991261499917,0.0113318710422229
4.57329432540358,0.0113318710422229
4.60667603580799,0.0113318710422229
4.64005774621239,0.0113318710422229
4.6734394566168,0.0113318710422229
4.7068211670212,0.0113318710422229
4.74020287742561,0.00756722603432712
4.77358458783002,0.00756722603432712
4.80696629823442,0.00756722603432712
4.84034800863883,0.0113318710422229
4.87372971904323,0.0113318710422229
4.90711142944764,0.0113318710422229
4.94049313985204,0.0113318710422229
4.97387485025645,0.0113318710422229
5.00725656066085,0.0113318710422229
5.04063827106526,0.0150963790366114
5.07401998146967,0.0150963790366114
5.10740169187407,0.0188607498949703
5.14078340227848,0.0188607498949703
5.17416511268288,0.0188607498949703
5.20754682308729,0.0188607498949703
5.24092853349169,0.0188607498949703
5.2743102438961,0.0188607498949703
5.30769195430051,0.0188607498949703
5.34107366470491,0.0188607498949703
5.37445537510932,0.0188607498949703
5.40783708551372,0.0188607498949703
5.44121879591813,0.0188607498949703
5.47460050632253,0.0188607498949703
5.50798221672694,0.0188607498949703
5.54136392713135,0.0188607498949703
5.57474563753575,0.0188607498949703
5.60812734794016,0.0188607498949703
5.64150905834456,0.0188607498949703
5.67489076874897,0.0188607498949703
5.70827247915337,0.0226249834948071
5.74165418955778,0.0226249834948071
5.77503589996219,0.0226249834948071
5.80841761036659,0.0226249834948071
5.841799320771,0.0263890797136569
5.8751810311754,0.0263890797136569
5.90856274157981,0.0263890797136569
5.94194445198421,0.0226249834948071
5.97532616238862,0.0226249834948071
6.00870787279303,0.0226249834948071
6.04208958319743,0.0226249834948071
6.07547129360184,0.0226249834948071
6.10885300400624,0.0188607498949703
6.14223471441065,0.0188607498949703
6.17561642481505,0.0226249834948071
6.20899813521946,0.0226249834948071
6.24237984562387,0.0226249834948071
6.27576155602827,0.0226249834948071
6.30914326643268,0.0226249834948071
6.34252497683708,0.0226249834948071
6.37590668724149,0.0263890797136569
6.40928839764589,0.0263890797136569
6.4426701080503,0.0263890797136569
