t,torque_signal
4.339622352572740205e+00,8.327621997344905047e-01
4.373004062977149609e+00,-9.389021074636516584e-02
4.406385773381550131e+00,1.165910222847033495e+00
4.439767483785960422e+00,-1.061925786040392339e+00
4.473149194190360056e+00,6.309646450584367017e+00
4.506530904594770348e+00,-5.173193034983591510e+00
4.539912614999169982e+00,2.142359699236354942e+00
4.573294325403580274e+00,-2.629964887263850359e-01
4.606676035807989678e+00,1.418090716284607922e+00
4.640057746212390200e+00,-3.421423484345269550e-01
4.673439456616799603e+00,2.325768423715552924e+00
4.706821167021200125e+00,-5.554113462078984043e+00
4.740202877425610417e+00,6.705665400726724457e+00
4.773584587830019821e+00,-2.274333832433645064e+00
4.806966298234420343e+00,6.825441655800075225e+00
4.840348008638829747e+00,-5.476567450709502793e+00
4.873729719043230268e+00,2.374939623561199475e+00
4.907111429447639672e+00,-5.057023526023032289e-01
4.940493139852040194e+00,1.789101579878769055e+00
4.973874850256449598e+00,-1.244996881244298859e+00
5.007256560660850120e+00,7.060101090040664218e+00
5.040638271065260412e+00,-6.162452552674563933e+00
5.074019981469669816e+00,7.873158232324371397e+00
5.107401691874070337e+00,-5.161571728174753737e+00
5.140783402278479741e+00,2.684055563812048906e+00
5.174165112682880263e+00,2.012562441617488651e-01
5.207546823087289667e+00,1.602913902143010105e+00
5.240928533491690189e+00,6.062212448228291306e-01
5.274310243896099593e+00,1.408060933545098425e+00
5.307691954300509884e+00,7.117076125420900290e-01
5.341073664704910406e+00,1.349024304517927764e+00
5.374455375109319810e+00,7.422702615848085772e-01
5.407837085513720332e+00,1.339146984541347951e+00
5.441218795918129736e+00,7.338978158322254641e-01
5.474600506322530258e+00,1.367418385746336451e+00
5.507982216726939662e+00,6.790184051817711453e-01
5.541363927131349953e+00,1.465030436794881652e+00
5.574745637535749587e+00,4.994127585779215561e-01
5.608127347940159879e+00,1.839322520428971597e+00
5.641509058344560401e+00,-5.160730449803381248e-01
5.674890768748969805e+00,7.055987677763655874e+00
5.708272479153370327e+00,-4.764687316646552873e+00
5.741654189557779731e+00,3.199067277625534000e+00
5.775035899962190022e+00,-7.728207460284269859e-01
5.808417610366589656e+00,7.538186321028793380e+00
5.841799320770999948e+00,-4.841704632783097040e+00
5.875181031175399582e+00,4.090353709290281969e+00
5.908562741579809874e+00,-4.826017421700996124e+00
5.941944451984210396e+00,7.136349041039639296e+00
5.975326162388619800e+00,-1.382232797050892414e-01
6.008707872793030091e+00,1.703228667516896166e+00
6.042089583197429725e+00,1.662446287788202914e+00
6.075471293601840017e+00,-3.433859481676773129e+00
6.108853004006239651e+00,4.930645718129358812e+00
6.142234714410649943e+00,5.853456601744856158e+00
6.175616424815049577e+00,-4.152878753004911161e+00
6.208998135219459868e+00,2.592955354292331371e+00
6.242379845623870160e+00,4.040379816575774830e-01
